utterance,coded_word,spatial_or_not,session_id,line,is_candidate
no were not done.,not,0,160,25,False
no were not done.,done,0,160,25,False
we got like two minutes.,we,0,160,26,False
we got like two minutes.,got,0,160,26,True
we got like two minutes.,like,0,160,26,False
we got like two minutes.,two,0,160,26,False
we got like two minutes.,minutes,0,160,26,False
no.,no,0,160,27,False
mom why don't you talk about something?,mom,0,160,28,False
mom why don't you talk about something?,why,0,160,28,False
mom why don't you talk about something?,don't,0,160,28,False
mom why don't you talk about something?,you,0,160,28,False
mom why don't you talk about something?,talk,0,160,28,False
mom why don't you talk about something?,about,0,160,28,True
mom why don't you talk about something?,something,0,160,28,False
okay.,okay,0,160,29,False
it was very fun like I said.,it,0,160,30,False
it was very fun like I said.,was,0,160,30,False
it was very fun like I said.,very,0,160,30,False
it was very fun like I said.,fun,0,160,30,False
it was very fun like I said.,like,0,160,30,False
it was very fun like I said.,i,0,160,30,False
it was very fun like I said.,said,0,160,30,False
I loved making things fly.,i,0,160,31,False
I loved making things fly.,loved,0,160,31,False
I loved making things fly.,making,0,160,31,False
I loved making things fly.,things,0,160,31,False
I loved making things fly.,fly,0,160,31,True
um I built a blue tissue paper with muffins on it.,um,0,160,32,False
um I built a blue tissue paper with muffins on it.,i,0,160,32,False
um I built a blue tissue paper with muffins on it.,built,0,160,32,False
um I built a blue tissue paper with muffins on it.,a,0,160,32,False
um I built a blue tissue paper with muffins on it.,blue,0,160,32,False
um I built a blue tissue paper with muffins on it.,tissue,0,160,32,False
um I built a blue tissue paper with muffins on it.,paper,0,160,32,False
um I built a blue tissue paper with muffins on it.,with,0,160,32,True
um I built a blue tissue paper with muffins on it.,muffins,0,160,32,False
um I built a blue tissue paper with muffins on it.,on,1,160,32,True
um I built a blue tissue paper with muffins on it.,it,0,160,32,False
muffins?,muffins,0,160,33,False
muffins on it.,muffins,0,160,34,False
muffins on it.,on,1,160,34,True
muffins on it.,it,0,160,34,False
muffin holders!,muffin,0,160,35,False
muffin holders!,holders,0,160,35,False
muffin holders on it.,muffin,0,160,36,False
muffin holders on it.,holders,0,160,36,False
muffin holders on it.,on,1,160,36,True
muffin holders on it.,it,0,160,36,False
which object xxx?,which,0,160,37,False
which object xxx?,object,0,160,37,False
which object xxx?,xxx,0,160,37,False
muffin holders.,muffin,0,160,38,False
muffin holders.,holders,0,160,38,False
yea.,yea,0,160,39,False
like in the picuture.,like,0,160,40,False
like in the picuture.,in,1,160,40,True
like in the picuture.,the,0,160,40,False
like in the picuture.,picuture,0,160,40,False
the um um um.,the,0,160,41,False
the um um um.,um,0,160,41,False
the um um um.,um,0,160,41,False
the um um um.,um,0,160,41,False
yea.,yea,0,160,42,False
thirty seconds remaining!,thirty,0,160,43,False
thirty seconds remaining!,seconds,0,160,43,False
thirty seconds remaining!,remaining,0,160,43,False
dad what dont you say something.,dad,0,160,44,False
dad what dont you say something.,what,0,160,44,False
dad what dont you say something.,dont,0,160,44,False
dad what dont you say something.,you,0,160,44,False
dad what dont you say something.,say,0,160,44,False
dad what dont you say something.,something,0,160,44,False
it was wonderful.,it,0,160,45,False
it was wonderful.,was,0,160,45,False
it was wonderful.,wonderful,0,160,45,False
mom why dont you say something.,mom,0,160,46,False
mom why dont you say something.,why,0,160,46,False
mom why dont you say something.,dont,0,160,46,False
mom why dont you say something.,you,0,160,46,False
mom why dont you say something.,say,0,160,46,False
mom why dont you say something.,something,0,160,46,False
yea.,yea,0,160,47,False
it was great.,it,0,160,48,False
it was great.,was,0,160,48,False
it was great.,great,0,160,48,False
alright.,alright,0,160,49,False
bye!,bye,0,160,50,False
so first we just like screwed a bunch of nails and piece of wood.,so,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,first,0,161,13,True
so first we just like screwed a bunch of nails and piece of wood.,we,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,just,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,like,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,screwed,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,a,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,bunch,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,of,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,nails,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,and,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,piece,0,161,13,True
so first we just like screwed a bunch of nails and piece of wood.,of,0,161,13,False
so first we just like screwed a bunch of nails and piece of wood.,wood,0,161,13,False
and I was like why arent we using this for something?,and,0,161,14,False
and I was like why arent we using this for something?,i,0,161,14,False
and I was like why arent we using this for something?,was,0,161,14,False
and I was like why arent we using this for something?,like,0,161,14,False
and I was like why arent we using this for something?,why,0,161,14,False
and I was like why arent we using this for something?,arent,0,161,14,False
and I was like why arent we using this for something?,we,0,161,14,False
and I was like why arent we using this for something?,using,0,161,14,False
and I was like why arent we using this for something?,this,0,161,14,False
and I was like why arent we using this for something?,for,0,161,14,False
and I was like why arent we using this for something?,something,0,161,14,False
and we just thought we should make it into a porcupine.,and,0,161,15,False
and we just thought we should make it into a porcupine.,we,0,161,15,False
and we just thought we should make it into a porcupine.,just,0,161,15,False
and we just thought we should make it into a porcupine.,thought,0,161,15,False
and we just thought we should make it into a porcupine.,we,0,161,15,False
and we just thought we should make it into a porcupine.,should,0,161,15,False
and we just thought we should make it into a porcupine.,make,0,161,15,False
and we just thought we should make it into a porcupine.,it,0,161,15,False
and we just thought we should make it into a porcupine.,into,0,161,15,True
and we just thought we should make it into a porcupine.,a,0,161,15,False
and we just thought we should make it into a porcupine.,porcupine,0,161,15,False
and it turned out really good.,and,0,161,16,False
and it turned out really good.,it,0,161,16,False
and it turned out really good.,turned,0,161,16,True
and it turned out really good.,out,0,161,16,True
and it turned out really good.,really,0,161,16,False
and it turned out really good.,good,0,161,16,True
so then we wanted to take it home.,so,0,161,17,False
so then we wanted to take it home.,then,0,161,17,False
so then we wanted to take it home.,we,0,161,17,False
so then we wanted to take it home.,wanted,0,161,17,False
so then we wanted to take it home.,to,0,161,17,True
so then we wanted to take it home.,take,0,161,17,False
so then we wanted to take it home.,it,0,161,17,False
so then we wanted to take it home.,home,0,161,17,False
and you're allowed to.,and,0,161,18,False
and you're allowed to.,you're,0,161,18,False
and you're allowed to.,allowed,0,161,18,False
and you're allowed to.,to,0,161,18,True
this is what we made for our porcupine.,this,0,161,19,False
this is what we made for our porcupine.,is,0,161,19,False
this is what we made for our porcupine.,what,0,161,19,False
this is what we made for our porcupine.,we,0,161,19,False
this is what we made for our porcupine.,made,0,161,19,False
this is what we made for our porcupine.,for,0,161,19,False
this is what we made for our porcupine.,our,0,161,19,False
this is what we made for our porcupine.,porcupine,0,161,19,False
here's the camera.,here's,0,161,21,False
here's the camera.,the,0,161,21,False
here's the camera.,camera,0,161,21,False
right here.,right,0,161,22,True
right here.,here,1,161,22,True
we used a drill.,we,0,161,23,False
we used a drill.,used,0,161,23,False
we used a drill.,a,0,161,23,False
we used a drill.,drill,0,161,23,False
hey.,hey,0,161,24,False
we used a drill to screw the to screw the little hole in.,we,0,161,25,False
we used a drill to screw the to screw the little hole in.,used,0,161,25,False
we used a drill to screw the to screw the little hole in.,a,0,161,25,False
we used a drill to screw the to screw the little hole in.,drill,0,161,25,False
we used a drill to screw the to screw the little hole in.,to,0,161,25,True
we used a drill to screw the to screw the little hole in.,screw,0,161,25,False
we used a drill to screw the to screw the little hole in.,the,0,161,25,False
we used a drill to screw the to screw the little hole in.,to,0,161,25,True
we used a drill to screw the to screw the little hole in.,screw,0,161,25,False
we used a drill to screw the to screw the little hole in.,the,0,161,25,False
we used a drill to screw the to screw the little hole in.,little,1,161,25,True
we used a drill to screw the to screw the little hole in.,hole,0,161,25,True
we used a drill to screw the to screw the little hole in.,in,1,161,25,True
and then we hammered it in and screw drivered it.,and,0,161,26,False
and then we hammered it in and screw drivered it.,then,0,161,26,False
and then we hammered it in and screw drivered it.,we,0,161,26,False
and then we hammered it in and screw drivered it.,hammered,0,161,26,False
and then we hammered it in and screw drivered it.,it,0,161,26,False
and then we hammered it in and screw drivered it.,in,1,161,26,True
and then we hammered it in and screw drivered it.,and,0,161,26,False
and then we hammered it in and screw drivered it.,screw,0,161,26,False
and then we hammered it in and screw drivered it.,drivered,0,161,26,False
and then we hammered it in and screw drivered it.,it,0,161,26,False
it was very fun.,it,0,161,27,False
it was very fun.,was,0,161,27,False
it was very fun.,very,0,161,27,False
it was very fun.,fun,0,161,27,False
and then we just had fun hammered it.,and,0,161,28,False
and then we just had fun hammered it.,then,0,161,28,False
and then we just had fun hammered it.,we,0,161,28,False
and then we just had fun hammered it.,just,0,161,28,False
and then we just had fun hammered it.,had,0,161,28,False
and then we just had fun hammered it.,fun,0,161,28,False
and then we just had fun hammered it.,hammered,0,161,28,False
and then we just had fun hammered it.,it,0,161,28,False
it was so fun!,it,0,161,29,False
it was so fun!,was,0,161,29,False
it was so fun!,so,0,161,29,False
it was so fun!,fun,0,161,29,False
it's like you get to do everything you want.,it's,0,161,30,False
it's like you get to do everything you want.,like,0,161,30,False
it's like you get to do everything you want.,you,0,161,30,False
it's like you get to do everything you want.,get,0,161,30,False
it's like you get to do everything you want.,to,0,161,30,True
it's like you get to do everything you want.,do,0,161,30,False
it's like you get to do everything you want.,everything,0,161,30,False
it's like you get to do everything you want.,you,0,161,30,False
it's like you get to do everything you want.,want,0,161,30,False
build stuff.,build,0,161,31,True
build stuff.,stuff,0,161,31,False
it's like you it's your own memory xxx stuff.,it's,0,161,32,False
it's like you it's your own memory xxx stuff.,like,0,161,32,False
it's like you it's your own memory xxx stuff.,you,0,161,32,False
it's like you it's your own memory xxx stuff.,it's,0,161,32,False
it's like you it's your own memory xxx stuff.,your,0,161,32,False
it's like you it's your own memory xxx stuff.,own,0,161,32,False
it's like you it's your own memory xxx stuff.,memory,0,161,32,False
it's like you it's your own memory xxx stuff.,xxx,0,161,32,False
it's like you it's your own memory xxx stuff.,stuff,0,161,32,False
and you get to take it home.,and,0,161,33,False
and you get to take it home.,you,0,161,33,False
and you get to take it home.,get,0,161,33,False
and you get to take it home.,to,0,161,33,True
and you get to take it home.,take,0,161,33,False
and you get to take it home.,it,0,161,33,False
and you get to take it home.,home,0,161,33,False
and it's like a mixture.,and,0,161,34,False
and it's like a mixture.,it's,0,161,34,False
and it's like a mixture.,like,0,161,34,False
and it's like a mixture.,a,0,161,34,False
and it's like a mixture.,mixture,0,161,34,False
you have to use stuff in certain places but you still get to choose what you want to do.,you,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,have,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,to,0,161,35,True
you have to use stuff in certain places but you still get to choose what you want to do.,use,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,stuff,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,in,0,161,35,True
you have to use stuff in certain places but you still get to choose what you want to do.,certain,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,places,1,161,35,True
you have to use stuff in certain places but you still get to choose what you want to do.,but,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,you,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,still,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,get,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,to,0,161,35,True
you have to use stuff in certain places but you still get to choose what you want to do.,choose,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,what,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,you,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,want,0,161,35,False
you have to use stuff in certain places but you still get to choose what you want to do.,to,0,161,35,True
you have to use stuff in certain places but you still get to choose what you want to do.,do,0,161,35,False
it's a good memory if you memorize it.,it's,0,161,37,False
it's a good memory if you memorize it.,a,0,161,37,False
it's a good memory if you memorize it.,good,0,161,37,True
it's a good memory if you memorize it.,memory,0,161,37,False
it's a good memory if you memorize it.,if,0,161,37,False
it's a good memory if you memorize it.,you,0,161,37,False
it's a good memory if you memorize it.,memorize,0,161,37,False
it's a good memory if you memorize it.,it,0,161,37,False
that's why we wanted to do this video.,that's,0,161,38,False
that's why we wanted to do this video.,why,0,161,38,False
that's why we wanted to do this video.,we,0,161,38,False
that's why we wanted to do this video.,wanted,0,161,38,False
that's why we wanted to do this video.,to,0,161,38,True
that's why we wanted to do this video.,do,0,161,38,False
that's why we wanted to do this video.,this,0,161,38,False
that's why we wanted to do this video.,video,0,161,38,False
so even though we only did a few one thing it's a lot of fun.,so,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,even,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,though,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,we,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,only,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,did,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,a,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,few,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,one,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,thing,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,it's,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,a,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,lot,0,161,39,True
so even though we only did a few one thing it's a lot of fun.,of,0,161,39,False
so even though we only did a few one thing it's a lot of fun.,fun,0,161,39,False
we used a lot of hard work.,we,0,161,40,False
we used a lot of hard work.,used,0,161,40,False
we used a lot of hard work.,a,0,161,40,False
we used a lot of hard work.,lot,0,161,40,True
we used a lot of hard work.,of,0,161,40,False
we used a lot of hard work.,hard,0,161,40,False
we used a lot of hard work.,work,0,161,40,False
we used tools.,we,0,161,41,False
we used tools.,used,0,161,41,False
we used tools.,tools,0,161,41,False
it took us a while.,it,0,161,42,False
it took us a while.,took,0,161,42,False
it took us a while.,us,0,161,42,False
it took us a while.,a,0,161,42,False
it took us a while.,while,0,161,42,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,if,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,you,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,want,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,to,0,161,43,True
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,do,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,art,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,being,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,messy,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,if,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,you,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,want,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,do,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,art,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,have,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,fun,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,and,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,third,0,161,43,True
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,of,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,all,0,161,43,True
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,you,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,want,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,to,0,161,43,True
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,do,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,art,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,make,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,it,0,161,43,False
if you want to do art being messy if you want do art have fun and third of all you want to do art make it good.,good,0,161,43,True
I'm glad um do this video today.,i'm,0,161,45,False
I'm glad um do this video today.,glad,0,161,45,False
I'm glad um do this video today.,um,0,161,45,False
I'm glad um do this video today.,do,0,161,45,False
I'm glad um do this video today.,this,0,161,45,False
I'm glad um do this video today.,video,0,161,45,False
I'm glad um do this video today.,today,0,161,45,False
bye.,bye,0,161,46,False
bye.,bye,0,161,47,False
now go.,now,0,163,13,False
now go.,go,0,163,13,True
so I fly some stuff.,so,0,163,14,False
so I fly some stuff.,i,0,163,14,False
so I fly some stuff.,fly,0,163,14,True
so I fly some stuff.,some,0,163,14,True
so I fly some stuff.,stuff,0,163,14,False
you did?,you,0,163,15,False
you did?,did,0,163,15,False
what did you fly?,what,0,163,16,False
what did you fly?,did,0,163,16,False
what did you fly?,you,0,163,16,False
what did you fly?,fly,0,163,16,True
paper.,paper,0,163,17,False
okay.,okay,0,163,18,False
plates.,plates,0,163,19,False
yes you got to look at the camera.,yes,0,163,20,False
yes you got to look at the camera.,you,0,163,20,False
yes you got to look at the camera.,got,0,163,20,True
yes you got to look at the camera.,to,0,163,20,True
yes you got to look at the camera.,look,0,163,20,False
yes you got to look at the camera.,at,1,163,20,True
yes you got to look at the camera.,the,0,163,20,False
yes you got to look at the camera.,camera,0,163,20,False
right over here.,right,0,163,21,True
right over here.,over,1,163,21,True
right over here.,here,1,163,21,True
hot dog &b hot dog paper.,hot,0,163,23,False
hot dog &b hot dog paper.,dog,0,163,23,False
hot dog &b hot dog paper.,b,0,163,23,False
hot dog &b hot dog paper.,hot,0,163,23,False
hot dog &b hot dog paper.,dog,0,163,23,False
hot dog &b hot dog paper.,paper,0,163,23,False
yea.,yea,0,163,24,False
um fry paper.,um,0,163,25,False
um fry paper.,fry,0,163,25,False
um fry paper.,paper,0,163,25,False
yea.,yea,0,163,26,False
and that's it.,and,0,163,27,False
and that's it.,that's,0,163,27,False
and that's it.,it,0,163,27,False
that was it?,that,0,163,28,False
that was it?,was,0,163,28,False
that was it?,it,0,163,28,False
I saw some ketchup cups.,i,0,163,29,False
I saw some ketchup cups.,saw,0,163,29,False
I saw some ketchup cups.,some,0,163,29,True
I saw some ketchup cups.,ketchup,0,163,29,False
I saw some ketchup cups.,cups,0,163,29,False
oh!,oh,0,163,30,False
ketchup cups.,ketchup,0,163,31,False
ketchup cups.,cups,0,163,31,False
alright!,alright,0,163,32,False
okay.,okay,0,165,14,False
well I did well I made something except it was a fail.,well,0,165,15,False
well I did well I made something except it was a fail.,i,0,165,15,False
well I did well I made something except it was a fail.,did,0,165,15,False
well I did well I made something except it was a fail.,well,0,165,15,False
well I did well I made something except it was a fail.,i,0,165,15,False
well I did well I made something except it was a fail.,made,0,165,15,False
well I did well I made something except it was a fail.,something,0,165,15,False
well I did well I made something except it was a fail.,except,0,165,15,False
well I did well I made something except it was a fail.,it,0,165,15,False
well I did well I made something except it was a fail.,was,0,165,15,False
well I did well I made something except it was a fail.,a,0,165,15,False
well I did well I made something except it was a fail.,fail,0,165,15,False
a fail!,a,0,165,16,False
a fail!,fail,0,165,16,False
why a fail?,why,0,165,17,False
why a fail?,a,0,165,17,False
why a fail?,fail,0,165,17,False
because it didn't ...,because,0,165,18,False
because it didn't ...,it,0,165,18,False
because it didn't ...,didn't,0,165,18,False
I don't know.,i,0,165,19,False
I don't know.,don't,0,165,19,False
I don't know.,know,0,165,19,False
I think.,i,0,165,20,False
I think.,think,0,165,20,False
okay.,okay,0,165,21,False
so so there I loved it.,so,0,165,22,False
so so there I loved it.,so,0,165,22,False
so so there I loved it.,there,0,165,22,True
so so there I loved it.,i,0,165,22,False
so so there I loved it.,loved,0,165,22,False
so so there I loved it.,it,0,165,22,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,i,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,tried,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,to,0,165,23,True
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,make,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,it,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,xxx,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,things,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,but,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,it,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,was,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,awesome,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,cause,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,i,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,saw,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,other,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,kids,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,um,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,doing,0,165,23,False
I tried to make it xxx things but it was awesome cause I saw other kids um doing sutff.,sutff,0,165,23,False
and.,and,0,165,25,False
well well well what were they trying to do?,well,0,165,26,False
well well well what were they trying to do?,well,0,165,26,False
well well well what were they trying to do?,well,0,165,26,False
well well well what were they trying to do?,what,0,165,26,False
well well well what were they trying to do?,were,0,165,26,False
well well well what were they trying to do?,they,0,165,26,False
well well well what were they trying to do?,trying,0,165,26,False
well well well what were they trying to do?,to,0,165,26,True
well well well what were they trying to do?,do,0,165,26,False
if you have everything that you needed what what would you had done?,if,0,165,27,False
if you have everything that you needed what what would you had done?,you,0,165,27,False
if you have everything that you needed what what would you had done?,have,0,165,27,False
if you have everything that you needed what what would you had done?,everything,0,165,27,False
if you have everything that you needed what what would you had done?,that,0,165,27,False
if you have everything that you needed what what would you had done?,you,0,165,27,False
if you have everything that you needed what what would you had done?,needed,0,165,27,False
if you have everything that you needed what what would you had done?,what,0,165,27,False
if you have everything that you needed what what would you had done?,what,0,165,27,False
if you have everything that you needed what what would you had done?,would,0,165,27,False
if you have everything that you needed what what would you had done?,you,0,165,27,False
if you have everything that you needed what what would you had done?,had,0,165,27,False
if you have everything that you needed what what would you had done?,done,0,165,27,False
okay.,okay,0,165,28,False
okay.,okay,0,165,29,False
go ahead.,go,0,165,30,True
go ahead.,ahead,0,165,30,True
okay.,okay,0,165,31,False
okay.,okay,0,165,32,False
so I saw like a little like board.,so,0,165,33,False
so I saw like a little like board.,i,0,165,33,False
so I saw like a little like board.,saw,0,165,33,False
so I saw like a little like board.,like,0,165,33,False
so I saw like a little like board.,a,0,165,33,False
so I saw like a little like board.,little,1,165,33,True
so I saw like a little like board.,like,0,165,33,False
so I saw like a little like board.,board,0,165,33,False
uhu .,uhu,0,165,34,False
and it and it had all the kids ideas so I looked and they were awesome.,and,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,it,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,and,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,it,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,had,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,all,0,165,35,True
and it and it had all the kids ideas so I looked and they were awesome.,the,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,kids,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,ideas,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,so,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,i,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,looked,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,and,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,they,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,were,0,165,35,False
and it and it had all the kids ideas so I looked and they were awesome.,awesome,0,165,35,False
I saw some that could fly.,i,0,165,37,False
I saw some that could fly.,saw,0,165,37,False
I saw some that could fly.,some,0,165,37,True
I saw some that could fly.,that,0,165,37,False
I saw some that could fly.,could,0,165,37,False
I saw some that could fly.,fly,0,165,37,True
and ...,and,0,165,38,False
oh you know what they're called?,oh,0,165,39,False
oh you know what they're called?,you,0,165,39,False
oh you know what they're called?,know,0,165,39,False
oh you know what they're called?,what,0,165,39,False
oh you know what they're called?,they're,0,165,39,False
oh you know what they're called?,called,0,165,39,False
they're called a parachute.,they're,0,165,40,False
they're called a parachute.,called,0,165,40,False
they're called a parachute.,a,0,165,40,False
they're called a parachute.,parachute,0,165,40,False
parachute.,parachute,0,165,41,False
yea.,yea,0,165,42,False
I love those and other um all of those.,i,0,165,43,False
I love those and other um all of those.,love,0,165,43,False
I love those and other um all of those.,those,0,165,43,False
I love those and other um all of those.,and,0,165,43,False
I love those and other um all of those.,other,0,165,43,False
I love those and other um all of those.,um,0,165,43,False
I love those and other um all of those.,all,0,165,43,True
I love those and other um all of those.,of,0,165,43,False
I love those and other um all of those.,those,0,165,43,False
I loved it.,i,0,165,44,False
I loved it.,loved,0,165,44,False
I loved it.,it,0,165,44,False
okay.,okay,0,165,45,False
um well xxx was learning how to cut.,um,0,165,46,False
um well xxx was learning how to cut.,well,0,165,46,False
um well xxx was learning how to cut.,xxx,0,165,46,False
um well xxx was learning how to cut.,was,0,165,46,False
um well xxx was learning how to cut.,learning,0,165,46,False
um well xxx was learning how to cut.,how,0,165,46,False
um well xxx was learning how to cut.,to,0,165,46,True
um well xxx was learning how to cut.,cut,0,165,46,True
so he was handling some scissors.,so,0,165,47,False
so he was handling some scissors.,he,0,165,47,False
so he was handling some scissors.,was,0,165,47,False
so he was handling some scissors.,handling,0,165,47,False
so he was handling some scissors.,some,0,165,47,True
so he was handling some scissors.,scissors,0,165,47,False
and I was making sure he didn't cut a finger off because I think he almost did.,and,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,i,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,was,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,making,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,sure,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,he,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,didn't,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,cut,0,165,48,True
and I was making sure he didn't cut a finger off because I think he almost did.,a,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,finger,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,off,1,165,48,True
and I was making sure he didn't cut a finger off because I think he almost did.,because,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,i,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,think,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,he,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,almost,0,165,48,False
and I was making sure he didn't cut a finger off because I think he almost did.,did,0,165,48,False
he might have hurt himself right here.,he,0,165,50,False
he might have hurt himself right here.,might,0,165,50,False
he might have hurt himself right here.,have,0,165,50,False
he might have hurt himself right here.,hurt,0,165,50,False
he might have hurt himself right here.,himself,0,165,50,False
he might have hurt himself right here.,right,0,165,50,True
he might have hurt himself right here.,here,1,165,50,True
ouch!,ouch,0,165,52,False
does that hurt?,does,0,165,53,False
